timestamp_utc,interactive_arrivals,batch_arrivals,interactive_work_units,batch_arrival_work_units,batch_service_work_units,batch_backlog_start_work_units,batch_backlog_work_units,executed_work_units,utilization_index,it_power_shape_index,workload_scenario,p_it_mw,p_fan_mw,p_other_mw,p_evap_aux_mw,p_fac_mw,pue,raw_evap_m3_per_h,cooling_mode,t_db_C,t_wb_C,weather_gap_filled,weather_driver_provenance,it_power_provenance,facility_power_provenance,water_withdrawal_proxy_m3_per_h,water_provenance,location_intensity_proxy_kg_per_mwh,location_emissions_kgco2e,carbon_provenance,arrival_provenance,execution_provenance
2024-01-01 08:00:00+00:00,48,18,52.41952134238352,20.741724704341536,20.741724704341536,0.0,0.0,73.16124604672505,0.6605372626173915,1.0020970917723584,mixed_cox,187.43983776106293,6.150606434776573,3.4355069442979,0.0,197.0259511401374,1.0511423478251953,0.0,outside_air_or_winter_mix,-3.0000061035156023,-3.144211832961428,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.456129677649386,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,56794.112016094114,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-01 19:00:00+00:00,46,28,48.959886887503814,25.006795348611902,25.461745140092564,7.985524700079292,7.530574908598634,74.42163202759637,0.6719166738580691,1.010017306703148,mixed_cox,188.92129481133165,6.199218615490489,3.462659955336915,0.0,198.58317338215903,1.0511423478251953,0.0,outside_air_or_winter_mix,6.333327229817731,3.557082112614692,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.58524284248342,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,57242.992247025846,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-01 20:00:00+00:00,51,17,48.649872736778406,19.20924960256422,25.4955799310605,7.530574908598634,1.2442445801023538,74.14545266783891,0.6694231849121712,1.0082827099376217,mixed_cox,188.59684268091377,6.188572120140503,3.4567132069804436,0.0,198.2421280080347,1.0511423478251953,0.0,outside_air_or_winter_mix,7.333327229817731,4.196527099572943,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.55696592322491,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,57144.68352643091,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-01 21:00:00+00:00,58,25,60.899340658923016,28.616000718515245,24.15867906494064,1.2442445801023538,5.70156623367696,85.05801972386365,0.767947438677775,1.0764561637438708,mixed_cox,201.34852235943083,6.607002716441356,3.6904334481537857,0.0,211.64595852402596,1.0511423478251953,0.0,outside_air_or_winter_mix,7.999993896484398,4.399224853403347,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,18.668310811653882,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,61008.431663997275,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-01 22:00:00+00:00,54,32,54.87686044011922,40.20197598463343,24.815969575180116,5.70156623367696,21.087572643130276,79.69283001529934,0.7195077535300572,1.0430298613478592,mixed_cox,195.09621332719993,6.401840928930252,3.5758374724279265,0.0,205.07389172855812,1.0511423478251956,0.0,outside_air_or_winter_mix,7.999993896484398,4.528924560468264,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,18.12340442606185,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,59113.987325070724,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-01 23:00:00+00:00,68,29,57.58131269412209,26.424795693617256,24.520806994753254,21.087572643130276,22.991561341994274,82.10211968887535,0.7412600567210098,1.058061344397309,mixed_cox,197.90781588271068,6.494100189162875,3.627370168035442,0.0,208.029286239909,1.0511423478251953,0.0,outside_air_or_winter_mix,5.666660563151065,3.485142008461567,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,18.368443527351765,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,59965.900517003625,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 00:00:00+00:00,77,20,86.33109935867489,15.479589753761935,21.383069507958588,22.991561341994274,17.088081587797625,107.71416886663349,0.9724987762350779,1.215911323588599,mixed_cox,227.4332727801784,7.462941537685464,4.168530005860963,0.0,239.06474432372482,1.0511423478251953,0.0,outside_air_or_winter_mix,0.9999938964843976,0.2476338704402202,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,20.9416704612757,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,68912.08893879855,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 01:00:00+00:00,59,28,52.196469141997234,34.49714579089204,25.10850615479116,17.088081587797625,26.476721223898505,77.3049752967884,0.6979489761100294,1.0280970134200826,mixed_cox,192.3030602326803,6.310187064940207,3.524642929329028,0.0,202.13789022694954,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.0000061035156025,-1.0000061035156025,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.87997324738948,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,58267.66430418513,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 02:00:00+00:00,66,34,65.60908625528384,28.827958779763172,23.644659761653493,26.476721223898505,31.66002024200818,89.25374601693733,0.805828608150322,1.1024812527839776,mixed_cox,206.216452330934,6.766737817391111,3.779655714995339,0.0,216.76284586332045,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.0000061035156025,-1.0000061035156025,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,19.092564653300673,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,62483.410320564835,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 03:00:00+00:00,64,17,71.99456183437775,10.619023992869424,22.947752117457362,31.66002024200818,19.33129211742024,94.9423139518351,0.8571879178254289,1.1376144524019387,mixed_cox,212.78803236093935,6.982376087792968,3.9001034762491247,0.0,223.67051192498144,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.0000061035156025,-1.0000061035156025,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,19.66529640781238,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,64474.59350128556,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 04:00:00+00:00,43,19,41.22245573162118,18.796637169187346,26.306204546785818,19.33129211742024,11.821724739821764,67.528660278407,0.6096833886622333,0.9665687846963316,mixed_cox,180.79435383646884,5.932543099484338,3.313704629251799,0.0,190.04060156520498,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.0000061035156025,-1.0000061035156025,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,16.876956990056172,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,54780.53601793481,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 05:00:00+00:00,52,12,47.06483025108123,8.064232290725538,19.885957030547303,11.821724739821764,0.0,66.95078728162854,0.6044660547859242,0.9629109655057019,mixed_cox,180.11016760214068,5.910092374463925,3.30116446389899,0.0,189.3214244405036,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.0000061035156025,-1.0000061035156025,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,16.817328227930417,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,54573.228168672606,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 06:00:00+00:00,50,15,48.20877073224999,14.091400315276344,14.091400315276344,0.0,0.0,62.300171047526334,0.5624779055573562,0.9333815746312282,mixed_cox,174.5867664465651,5.728848797350712,3.1999283379356713,0.0,183.51554358185146,1.0511423478251953,0.0,outside_air_or_winter_mix,-1.3333394368489355,-1.3333394368489355,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,16.335948221864783,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,52899.64229873888,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 07:00:00+00:00,48,18,51.539644898557974,18.559383412877608,18.559383412877608,0.0,0.0,70.09902831143557,0.632889989919019,0.9828093632510289,mixed_cox,183.83211478242094,6.03222346756758,3.369382488076234,0.0,193.23372073806476,1.0511423478251953,0.0,outside_air_or_winter_mix,-2.0000061035156023,-2.0000061035156023,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.14170643363266,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,55700.97501053812,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 08:00:00+00:00,35,20,35.25061350297998,16.092611223013773,16.092611223013773,0.0,0.0,51.34322472599375,0.463552973015221,0.863098340978903,mixed_cox,161.44045754967496,5.297468931359547,2.95897510170462,0.0,169.69690158273914,1.0511423478251956,0.0,outside_air_or_winter_mix,-2.0000061035156023,-2.0000061035156023,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,15.19021028281657,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,48916.3218423911,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 09:00:00+00:00,41,17,41.69066914072279,15.775942956339666,15.775942956339666,0.0,0.0,57.46661209706245,0.5188380556318898,0.9025070360840003,mixed_cox,168.81175867161517,5.539349060230952,3.0940806187357337,0.0,177.44518835058187,1.0511423478251956,0.0,outside_air_or_winter_mix,-2.0000061035156023,-2.1507222496377683,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,15.832639988507836,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,51149.819836331415,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 10:00:00+00:00,49,23,46.00480046100652,16.92798330540217,16.92798330540217,0.0,0.0,62.93278376640869,0.568189457727485,0.9374082475802835,mixed_cox,175.3399458844506,5.753563449009262,3.213733051064246,0.0,184.3072423845241,1.0511423478251953,0.0,outside_air_or_winter_mix,-3.0000061035156023,-3.144211832961428,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,16.401589936483294,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,53127.85503021818,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 11:00:00+00:00,42,13,36.921087712039544,16.41032015404776,16.41032015404776,0.0,0.0,53.331407866087304,0.4815033103851001,0.8759321336005954,mixed_cox,163.84098742509306,5.376239350044187,3.0029734168733855,0.0,172.22020019201062,1.0511423478251953,0.0,outside_air_or_winter_mix,-4.000006103515602,-4.138352457952786,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,15.399423239370165,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,49643.68036057477,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 12:00:00+00:00,54,16,48.64640449163094,20.669561265403285,20.669561265403285,0.0,0.0,69.31596575703422,0.6258200994497928,0.9778666816800988,mixed_cox,182.907598146891,6.001886597692581,3.3524374066067817,0.0,192.26192215119036,1.0511423478251953,0.0,outside_air_or_winter_mix,-4.000006103515602,-4.000006103515602,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,17.061132198467803,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,55420.84725335363,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 13:00:00+00:00,42,19,43.92226847704888,19.594406238973725,19.594406238973725,0.0,0.0,63.51667471602261,0.5734611247693329,0.9411219914243009,mixed_cox,176.03459268995883,5.776357424734435,3.2264649438820365,0.0,185.0374150585753,1.0511423478251953,0.0,outside_air_or_winter_mix,-4.000006103515602,-4.000006103515602,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,16.462130366922874,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,53338.33242368428,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
2024-01-02 14:00:00+00:00,39,18,30.95178150263584,18.90428261621787,18.90428261621787,0.0,0.0,49.85606411885371,0.4501261241082829,0.8534733131107944,mixed_cox,159.64011936203173,5.238393060541691,2.925977450727044,0.0,167.80448987330044,1.0511423478251953,0.0,outside_air_or_winter_mix,-4.000006103515602,-4.000006103515602,False,canonical KS39/KRDM weather; ks39_valid_observed; T/Td measured MADIS METAR; pressure ks39_altimeter_derived; RH/Twb recomputed from final T/Td/P,fitted: stochastic shape scaled to annual facility-electricity closure,fitted: annual closure + scenario overhead priors,15.033305726497488,fitted: hourly shape closed to reported annual site withdrawal,288.2570122739746,48370.820897036014,fitted proxy: constant within-year intensity closed to Meta annual location Scope 2; PACW hourly shape unavailable,scenario: scale-free Cox-process work arrivals,scenario: aggregate queue/service policy
